NAME,ZIP,LATITUDE,LONGITUDE
ULTRA POWER,95521,40.87791787,-123.9945996
NORTHDROP,90250,33.92053339,-118.3354949
WIND GAP,93313,35.01418697,-118.9775534
PEYTON,91709,33.99623949,-117.7333146
RISER308235,92886,33.91318115,-117.8263559
FORT BIDWELL,96112,41.84581054,-120.1677942
BOVINE,90703,33.85070326,-118.0639978
DELGEN,92880,33.89236315,-117.5800832
EIGHT MILE,95209,38.05878663,-121.3768386
CHIRIACO,92239,33.66206196,-115.714663
HIGHWIND,93561,35.09939177,-118.3781078
ALPINE,91901,32.82773375,-116.7899086
CREELMAN,92065,33.01805902,-116.8530307
ARTESIA,90701,33.86005952,-118.0843111
UNKNOWN308250,95678,38.77894078,-121.3090004
PROCAL,90670,33.95853899,-118.0656798
UNKNOWN308258,96122,39.817639,-120.473486
PICO,90802,33.76510127,-118.2066792
UNKNOWN308265,92314,34.26633478,-116.8310404
ULTRA POWER,96013,40.90970585,-121.6408435
STATION F (VELASCO & KINETIC),90023,34.01532207,-118.2039437
UNKNOWN308272,96020,40.2996614,-121.2448762
UNKNOWN308275,95003,36.98428364,-121.9154166
DIXON CANNING,95620,38.476906,-121.797647
CANYON,92807,33.87142135,-117.7469942
NORTHSTAR,96161,39.28071865,-120.112567
TROPHY,91789,34.04130931,-117.8182165
DROP 4,92283,32.70607095,-115.2177861
ARDEN,95815,38.60234255,-121.4340746
GALLATIN,90240,33.96156442,-118.1113657
CALMAT,94566,37.66792478,-121.8319046
MORAGA,92592,33.50370795,-117.1404106
DOBBINS,95935,39.33988259,-121.1949415
BOULDER CREEK,92036,33.00635879,-116.5859707
ROSAMOND,93560,34.86426181,-118.2373222
WHITE MT. RADIO,93514,37.41693813,-118.4028574
TULARE,93274,36.2133673,-119.330392
AIRWAYS,93727,36.77802901,-119.6738533
RACETRACK,95370,37.97992601,-120.4142058
ELECTRA,95642,38.33155275,-120.6697455
TEMPLETON,93465,35.55520012,-120.6804021
VENICE,90066,33.99028993,-118.4209965
FORBESTOWN,95941,39.55104005,-121.2785687
RISER308328,91750,34.092815,-117.76516
SYLVAN,95350,37.68846932,-120.976639
FIBRE,92509,34.02304999,-117.3767315
WATSON,90745,33.80787196,-118.2617751
AIRCHEM,90245,33.90220767,-118.3902886
HOPLAND,95449,38.97281703,-123.0811094
RISER308341,92649,33.7231465,-118.0416824
UNKNOWN308342,92314,34.22674662,-116.8638056
RISER308344,94577,37.72179449,-122.1656941
RISER308346,92801,33.85078004,-117.923438
HILLTOP,96101,41.51299212,-120.6344337
GRANTLINE-SIEFKER,95624,38.43398468,-121.2975636
LOOKOUT,96054,41.20759553,-121.1381006
ROLLING,92335,34.08283386,-117.5060428
UNKNOWN308363,94547,38.01534433,-122.2872298
GRASS VALLEY,95945,39.20909621,-121.0613202
UNKNOWN308365,92503,33.83692011,-117.3729836
FUEL,90802,33.76466083,-118.2266652
TIPTON,93272,36.05193629,-119.3043879
ROSEVILLE,95747,38.79216484,-121.3834722
BEARDSLEY,95335,38.20284847,-120.0768471
STANDARD OIL 2,94801,37.95027868,-122.3949096
REEDLEY,93654,36.60454248,-119.3761927
SANTA MARIA COGEN,93458,34.94475422,-120.4577341
CHICO A,95928,39.72554867,-121.8470921
UNION CARBIDE,94565,38.01341093,-121.8641712
BEECH-GREENBACK,95662,38.67977944,-121.2314065
ERIC,90703,33.8798408,-118.090524
BANWIND,92282,33.91599744,-116.7184277
SAN FRANCISCO AIRPORT,94066,37.62626035,-122.4035945
UNOCAL,94525,38.05340648,-122.2344972
MORENO,92555,33.94693536,-117.1725059
BANNING,92220,33.92239969,-116.8727788
UNKNOWN308420,95632,38.23560034,-121.1375134
UNKNOWN308426,92220,33.94772441,-116.923231
RIO BRAVO,93263,35.44200479,-119.2607127
SERRA,95051,37.32734424,-121.9961951
CHEROKEE,95215,38.00556329,-121.2379436
HERDLYN,94514,37.81695253,-121.5871437
BRAWLEY,92251,32.90330656,-115.5128536
KERNVILLE,93238,35.77254182,-118.4323536
CRYCO,91746,34.05752951,-117.9891616
SANTA CLARA,95051,37.37093624,-121.9762444
LOST HILLS(TEXACO),93249,35.66583752,-119.7674021
RISER308442,92627,33.65274,-117.943902
YUCAIPA,92399,34.01055619,-117.0514011
HELENDALE,92342,34.74051625,-117.3239199
EAST STOCKTON,95205,37.96286363,-121.2616707
SOCRATES 19,95441,38.7686007,-122.748203
SKAGGS ISLAND JUNCTION 2,94592,38.15268,-122.380998
HIGHWAY,94503,38.16614942,-122.253593
UNKNOWN308464,93117,34.464493,-120.044346
EL PATIO,95008,37.29186779,-121.9341028
CAPAY,95963,39.77599302,-122.1038675
MESQUITE,92251,32.84751332,-115.510209
HORNO,92055,33.37835525,-117.457294
TORRANCE,90503,33.82973644,-118.3444471
SKAGGS ISLAND,95476,38.16130829,-122.3809863
PANORAMA,96007,40.43437831,-122.2679612
GE3,93635,36.99839552,-120.9039395
UNKNOWN308476,92239,33.66889468,-115.00824
WAKEFIELD,93060,34.35638233,-119.0559192
BIG MEADOWS,95947,40.17154902,-121.0853231
UNKNOWN308484,95987,39.10549734,-122.1099653
BLACK MEADOWS,92267,34.31516929,-114.1576982
UNKNOWN308489,90501,33.847489,-118.309473
AIRWAY,91201,34.15783274,-118.2801855
NORTH CITY WEST,92130,32.95874734,-117.2207141
CRAFTON HILLS,92359,34.07421325,-117.0774896
PARDEE,91355,34.43976899,-118.5817125
UNKNOWN308507,95815,38.5933096,-121.4321967
QUICKSILVER,95461,38.76619148,-122.7074435
GALLO,95334,37.37938892,-120.8096633
RISER308522,91710,33.99731,-117.714816
LADD,95356,37.73248028,-121.0138993
UNKNOWN308526,90723,33.90175195,-118.1732454
UNKNOWN308527,90049,34.12975552,-118.4795189
RIO DELL,95562,40.49538518,-124.0993192
PADUA,91786,34.12020534,-117.6393736
SUNNY HILLS,92833,33.8828471,-117.9574047
SAN ANTONIO,91763,34.0931497,-117.6978471
UNKNOWN308535,90405,34.013836,-118.464826
LONG BEACH,90802,33.76537743,-118.2250973
MEADOWVIEW,95831,38.48161325,-121.5060373
MONTA VISTA,95014,37.32408976,-122.0730733
UNKNOWN308543,93249,35.51756772,-119.7613718
ADLER,92376,34.13539715,-117.4092194
GRAY'S FLAT,95984,40.02223618,-121.0639326
MALIBU,91301,34.14749224,-118.7614636
CROCKETT,94525,38.0485953,-122.2216894
PLACER,95603,38.90136207,-121.0878268
DROP 5,92231,32.67353764,-115.3920423
WOODLAND,95351,37.65301069,-121.0197502
SS3140,91203,34.1579745,-118.2671064
UNKNOWN308566,92833,33.876746,-117.9592976
NELSON,92543,33.77231699,-116.9884033
UNKNOWN308570,92274,33.627434,-116.181439
RISER308572,91710,33.997308,-117.714735
CALVO,95304,37.7474516,-121.3265442
MONTGOMERY,91910,32.63163017,-117.0996832
US ORD DEPOT-HERLONG,96113,40.27529061,-120.1874593
UNKNOWN308579,91303,34.2015079,-118.5962595
STATION Q (HARBOR),90744,33.77045359,-118.264895
SHILOH-SHENANDOAH,95841,38.6796395,-121.3370571
STANDIFORD,95356,37.69049251,-121.0210324
LOYALTON,96118,39.67069997,-120.2480171
SEGS 7,93516,35.00737506,-117.5557857
BRIDGEPORT,93517,38.21832447,-119.2301541
CONTAINER,90058,34.00413928,-118.2065396
WEST PARK,93301,35.37408196,-119.0402296
HALSEY,95602,38.95691185,-121.0432698
RUSS RANCH,95550,40.8205025,-123.8282376
WALNUT ENERGY,95380,37.48771595,-120.8968635
BAHIA,94510,38.08092514,-122.1373611
TWISSELMAN,93249,35.7307067,-119.8581353
SMITHTOOL,92614,33.68783815,-117.8490711
REVITAL,90805,33.86301587,-118.1619701
RISER308630,92805,33.84681,-117.923611
BROOKSIDE,94806,37.96210905,-122.3474839
SCRIPPS,95825,38.57209308,-121.408493
SIERRA PINE,95677,38.80097148,-121.2174475
RISER308640,92408,34.10091974,-117.2793223
WEST LANE,95204,37.9902069,-121.2836737
EVERGREEN-ROYAL OAKS,95815,38.6056546,-121.4471171
BELMONT,90804,33.78130826,-118.1498534
BECKWORTH,96129,39.81966941,-120.3751462
PETALUMA STA A,94952,38.23912437,-122.6366682
RANCHO SANTA FE,92067,33.01429578,-117.198548
VALLEY HOME,95361,37.85642348,-120.9444414
UNKNOWN308654,95357,37.71033781,-120.9688364
METTLER,95242,38.07791848,-121.2869477
MESQUITE RESEARCH RECOVERY,92251,32.90607515,-115.5139204
STONY POINT,95407,38.36999142,-122.7640548
FREEHAVEN-LAKEPARK,95831,38.50323233,-121.5174348
UNKNOWN308662,93307,35.35886038,-118.925355
UNKNOWN308666,93203,35.14754376,-118.8786299
CALISTOGA,94515,38.59205879,-122.578559
STREAMVIEW,92105,32.74563324,-117.0786264
INDUSTRIAL ACRES,93901,36.66383965,-121.6285667
RALSTON,94402,37.51133744,-122.340175
UNKNOWN308676,92243,32.73454069,-115.7173484
Q & WATT,95660,38.69709211,-121.3840623
CORNING,96080,40.182446,-122.2446661
QUINN,93215,35.73285892,-119.1298403
TORREY PINES,92121,32.89864108,-117.2400251
IVAR,91770,34.0881325,-118.0760073
NUTGLADE,96025,41.17825232,-122.290755
RISER308696,92886,33.91321788,-117.8262745
UNKNOWN308699,92630,33.61925256,-117.7073207
BAIN,92509,34.01127697,-117.5063926
OWENS ILLINOIS,95377,37.71338732,-121.4879265
LOVERIDGE RD,94565,38.03037611,-121.8694169
CAMINO,95726,38.79337453,-120.6192601
UNKNOWN308709,95841,38.65387755,-121.3574281
PARADISE,95351,37.62168762,-121.0203185
SARGENT,95045,36.88686656,-121.5552693
GARFIELD,91030,34.12491681,-118.1497941
MARBLE,96129,39.75677854,-120.3709962
CADY,92365,34.83676104,-116.6626759
WHITEWATER,92282,33.92160007,-116.6502041
RISER308723,90304,33.93301914,-118.3698888
EL CANS,93291,36.34273845,-119.3920919
UNKNOWN308729,95376,37.75610112,-121.4169432
CURTIS,95370,37.97446695,-120.3199179
KAISER,92505,33.9045802,-117.4665736
STONE,95125,37.30421573,-121.8674444
PINEDALE,93711,36.84987458,-119.8033172
BROKAW,95050,37.35623551,-121.9398946
FRANKENHEIMER,95361,37.8302932,-120.8070915
INTERNATIONAL TR,93635,37.04728861,-121.1949143
NEW HOPE,95690,38.22553028,-121.4738992
PIT 6,96065,40.92229958,-121.9923824
RISER308750,92886,33.91102225,-117.8260513
CHINESE STA,95327,37.87472936,-120.4785058
KIMBALL,91708,33.97008269,-117.6185826
ONSHORE,93117,34.43369713,-119.912134
MOJAVE SIPHON,92407,34.30743517,-117.3235383
BERRY ST.,95678,38.7616924,-121.2641185
ELM,95662,38.69301297,-121.2073209
GLORIA,95831,38.50349668,-121.5394622
UNKNOWN308776,95628,38.65290278,-121.2644757
SRI INTL,94025,37.45534248,-122.1783218
CALAVERAS CEMENT,95249,38.16989642,-120.6672511
UNKNOWN308783,93523,34.90827125,-117.918094
LEATHERNECK,92277,34.24483667,-116.0977387
LARCH,95864,38.58065806,-121.3851454
LA CIENEGA,90056,34.0007949,-118.3784015
RISER308789,90031,34.06744396,-118.2158798
BOREL,93205,35.58813146,-118.5247734
MCNEIL,91502,34.17633157,-118.3140593
SKYLARK,92595,33.63096048,-117.2920088
UNKNOWN308799,92314,34.26118321,-116.8312597
LAMBIE,94585,38.22142226,-121.8669673
PEERLESS,93523,35.09743751,-117.8003084
BISHOP CREEK 4,93514,37.32308045,-118.5017217
MOBILOIL,90503,33.85711837,-118.3328799
UNKNOWN308807,93308,35.42793774,-118.9774777
CALPINE CORP,93930,36.22832956,-121.1297632
MURPHY,95247,38.14700318,-120.4465312
UNKNOWN308814,93626,36.99764456,-119.7033265
BANK C,93545,36.44338125,-118.0438658
WASCO,93280,35.60194796,-119.3261705
MCCALL,93625,36.61080379,-119.6390908
CANTIL,93519,35.30821175,-117.9502167
AGNEW,95054,37.39147105,-121.9676176
URICH,94553,38.0289597,-122.1031305
FLANCO,92335,34.09564359,-117.4404854
LEWISTON,96052,40.71175515,-122.807934
CALLENDER,93420,35.04694458,-120.5861898
BEALE AFB 2,95901,39.11361709,-121.3330593
LUNAR,93664,37.25691842,-119.1591402
PW PIPE,95682,38.65330761,-120.9654839
REDONDO 1,90277,33.85250648,-118.3938986
SAN ONOFRE,92672,33.36944258,-117.5535743
PUEBLO,94558,38.3450463,-122.2994352
UNKNOWN308857,95864,38.581368,-121.385296
RICHMOND Q,94804,37.92500718,-122.3373611
SARATOGA,95070,37.28105051,-122.0153074
SACRAMENTO REGIONAL WWTP,95758,38.44818854,-121.4599358
UNKNOWN308872,92660,33.654568,-117.8654051
VALLEY,92585,33.73893408,-117.1566561
SAN SIMEON-STEFANO,95610,38.68205464,-121.2811674
EAGLE ROCK,95441,38.82897905,-122.8100864
KAWGEN,93244,36.41540621,-119.0076586
SAND HILL,92283,32.71116534,-114.9425493
MATHEW,95050,37.36304111,-121.9457794
NO MANS LAND,92283,32.75289992,-114.5901125
SALTON CITY,92274,33.28529311,-115.969763
UNKNOWN308895,92618,33.62948138,-117.7273279
UNKNOWN308898,90670,33.90252905,-118.0463332
NEWMARK,91754,34.04554393,-118.1291645
SANTIAGO,92618,33.66466792,-117.7679976
WARNE,93243,34.68518934,-118.7886521
CARGILL,95206,37.90818612,-121.2711898
SAN BERNARD,93203,35.09245137,-118.8781467
TEMBLOR,93251,35.38275365,-119.6962081
UNKNOWN308925,95205,37.949271,-121.272722
UNKNOWN308926,96161,39.32951335,-120.1698284
PALA,92059,33.355857,-117.112315
SERRAMONTE,94015,37.65089743,-122.4540155
UNKNOWN308930,93268,35.10932506,-119.3312829
KESWICK,96003,40.61024596,-122.4440372
WINEAGLE,96136,40.35134103,-120.2488753
LAFAYETTE,92627,33.63525647,-117.9357138
EAST MESA 1,92283,32.8165223,-115.2571099
ELK HILLS,93268,35.22611018,-119.3766265
RANDALL,92336,34.11365225,-117.4541904
GRANT HILL,92102,32.712642,-117.130833
UNKNOWN308953,93560,34.91974747,-118.4483288
PINETREE,93518,35.24698061,-118.1763226
DEADEND308956,92337,34.048202,-117.479884
PENDLETON,92058,33.30926231,-117.3350533
AULD,92563,33.59725577,-117.1374772
WILLITS A,95490,39.40561138,-123.3270917
UNKNOWN308966,95827,38.545596,-121.343977
LAS PALMAS,93727,36.75772156,-119.6968499
ORINDA,94563,37.88361212,-122.1934817
CALPEAK PE 7,92029,33.12093173,-117.1173314
UNKNOWN308982,92283,32.7366058,-114.7145698
GLENCLIFF,91962,32.7983233,-116.4982979
LIMESTONE,92630,33.65022649,-117.6885916
OROSI,93647,36.54484131,-119.2514616
UNKNOWN308990,93516,35.03228876,-117.7015827
STATION T,91303,34.18949903,-118.5918789
COPUS,93311,35.09334834,-119.2788566
BALFOUR,94513,37.92585155,-121.6783012
DOWNS,93555,35.62205589,-117.6882665
PEARL,90405,34.02163008,-118.4585729
EAST QUINCY,95971,39.93850069,-120.9107521
MIRABEL,95436,38.48942159,-122.8941446
ZANJA,92399,34.07437299,-117.0475089
UNKNOWN309010,93001,34.35453645,-119.4218162
CALEXICO,92231,32.66906544,-115.5002998
CARR,96033,40.64579627,-122.6258087
UNKNOWN309014,95355,37.66778284,-120.9587118
SAND CREEK,93647,36.64486584,-119.1604493
GUERNSEY,93230,36.22640595,-119.6552964
UNKNOWN309028,96161,39.33064478,-120.1811895
CAWELO B,93308,35.47077654,-119.1183979
UNKNOWN309034,93640,36.72110248,-120.4220633
HILMAR,95324,37.4189201,-120.848868
RIVER,90021,34.037716,-118.22984
SHROUD SWITCHING STATION,93660,36.53153564,-120.1704852
OAKMONT SOUTH,95409,38.42885583,-122.5933373
ENCINITAS,92024,33.05059426,-117.2853344
LIBERTY,93277,36.28315795,-119.3320778
BONNIE NOOK,95701,39.21465342,-120.8092802
EXCHEQUER,95369,37.58422176,-120.2725809
UNKNOWN309062,92258,33.92064225,-116.5811897
ALESSANDRO,92551,33.90161098,-117.2192471
UNKNOWN309067,92101,32.73527034,-117.2079408
THREE RIVERS,93271,36.45348333,-118.8879463
FRIARS,92108,32.77903,-117.156826
BANK OF AMERICA,94104,37.79192544,-122.4033809
UNKNOWN309084,92363,35.03279404,-114.6774465
CALECTRIC,92410,34.09340241,-117.3171643
RANCHO VISTA,91730,34.08807132,-117.5332876
TIDEWATER,94553,38.01967875,-122.0618682
BONITA,93637,36.92391558,-120.2016148
HATCHET RIDGE WIND,96065,40.89025962,-121.7968549
MOFFET FIELD,94089,37.41868167,-122.0393737
FERNWOOD,90262,33.92833162,-118.2155082
MC ARTHUR,96028,41.05118951,-121.4082266
PICO,92673,33.4568036,-117.589194
UNKNOWN309129,93245,36.23223605,-119.9192911
MCCLELLAN-ADC,95652,38.67845434,-121.3924232
CANBY 1,96015,41.44492598,-120.880938
LOCKHEED 2,94089,37.41614514,-122.0307498
SHAW ROAD,94066,37.63511592,-122.4065227
UNKNOWN309145,95758,38.41923995,-121.4176372
LINCOLN,91504,34.19900594,-118.3441027
UNKNOWN309149,92315,34.2614188,-116.8822139
ADELANTO,92301,34.55140079,-117.4377874
FELTON,90250,33.91580263,-118.3621368
PARADISE,95969,39.76062166,-121.6188272
SANTA FE SPRINGS,90670,33.94802915,-118.0586468
BASELINE,95747,38.75212194,-121.3140543
UNKNOWN309163,92243,32.79580153,-115.5493223
PALO SECO,94611,37.81908441,-122.206014
RIVERTEX,92368,34.60605669,-117.3350556
UNKNOWN309166,93536,34.78724751,-118.4322496
UNKNOWN309167,93204,36.04372226,-120.0928212
SIERRA MADRE,91024,34.15820837,-118.0545615
HUGHSON,95326,37.59512315,-120.8467923
UNKNOWN309180,95354,37.63805273,-120.9391606
TIMOTEO,92354,34.06210392,-117.2442934
NEWARK DISTRIBUTION,94538,37.50278323,-121.9815663
ORANGE GROVE-WATT,95660,38.64592432,-121.3853467
WASHINGTON,92701,33.75604274,-117.8594799
PECHO VALLEY,93405,35.2160962,-120.8514995
UNKNOWN309198,93501,35.09824263,-118.3377992
DIXON LANDING,94538,37.45754565,-121.9213262
HARDWICK,93230,36.40413758,-119.685997
THOUSAND OAKS,91360,34.18748451,-118.8717323
UNKNOWN309207,92203,33.74285729,-116.255044
LAGUNA NIGUEL,92677,33.49495542,-117.702966
PETALUMA STA C,94952,38.23424802,-122.6362013
COVE RD,96065,40.8776854,-121.9287322
UNKNOWN309216,95640,38.36970343,-120.9491302
TASSAJARA,94506,37.80003483,-121.9077024
LE GRAND,95333,37.18493674,-120.2739328
LIME SADDLE,95969,39.70215975,-121.5738472
FITCH MT,95448,38.60658244,-122.8527934
NORTECH,95134,37.42065528,-121.9598324
UNKNOWN309226,95062,36.97580308,-121.9807603
SFPP  LP,94520,38.00429079,-122.0549464
UNKNOWN309233,95608,38.655358,-121.337398
UNKNOWN309239,95356,37.70468884,-121.0417666
CARUTHERS,93609,36.53211794,-119.8816791
MISSION,94103,37.77737164,-122.413826
WEIMAR,95703,39.03595255,-120.9880026
OLS ENERGY CHINO,91710,33.9898399,-117.6806796
ORANGECREST,92508,33.90158618,-117.3251075
UNKNOWN309264,93501,35.0213108,-118.2973674
ONTARIO,91761,34.05652836,-117.6456935
AIR PRODUCTS 2,95826,38.5317075,-121.4001148
BLACK MOUNTAIN,92283,33.05176238,-114.8274724
NORWELD,92821,33.92078103,-117.9198599
UNKNOWN309279,92283,32.78640039,-115.2465444
UNKNOWN309284,90502,33.84716467,-118.2916125
BANTA CARBONA,95304,37.70515673,-121.319371
KEARNY,92123,32.83281863,-117.131872
CAMGEN,93012,34.16192753,-119.0475628
UNKNOWN309296,93725,36.69611134,-119.7366512
CALIFORNIA,96126,39.52122924,-120.0086811
COLUMBINE,93215,35.83428269,-119.2100032
MANDALAY,93035,34.20747423,-119.2491245
EAST MESA 3,92283,32.77447846,-115.2648739
HARTLEY,95453,39.07716089,-122.9325606
SHADY GLEN,95713,39.1153684,-120.9529935
PALM VILLAGE,92260,33.72013042,-116.3631477
ALLEGHANY,95910,39.46547893,-120.8449042
GOETHE-MAYHEW,95827,38.55499244,-121.3453212
UNKNOWN309319,93560,34.90114224,-118.2386673
CAHULLIA,92274,33.32770427,-115.9448566
UNKNOWN309325,92315,34.26185969,-116.8666117
AVE 42,92203,33.77347215,-116.2844863
RISER309329,92630,33.6236143,-117.6970314
FRANKLIN-ELK GROVE,95757,38.40698214,-121.4496558
UNKNOWN309332,90670,33.935421,-118.081606
AVE 52,92236,33.6699354,-116.1571889
RESERVER INTL,95670,38.57812221,-121.2895511
HILLSDALE JUNCTION,94402,37.52508904,-122.3562741
HINKLEY,92347,34.90724925,-117.1540223
REDWOOD CITY,94063,37.49049851,-122.2130695
PACHECO WIND POWER,95322,37.04144479,-121.0108216
SIGNAL HILL,90755,33.8114119,-118.1682531
AMERICAN RIVER,95742,38.58291327,-121.1865057
CLAUS,95357,37.71310099,-120.9210567
TAHOE CITY,96145,39.1661294,-120.1445017
CAMANCHE,95220,38.21355968,-121.0244832
AIRCO,95828,38.51796854,-121.37812
UNKNOWN309371,95758,38.4091686,-121.4174653
DONNELLS-CURTIS,95335,38.24630068,-120.0338801
WESIX,93668,36.66107548,-120.3343744
ORANGEVALE,95610,38.6851164,-121.2663791
HAYWARD O,94541,37.68638152,-122.1021766
UNKNOWN309382,91746,34.027853,-117.9934487
METCALF 2,95013,37.22631201,-121.745896
UNKNOWN309387,95688,38.40330969,-121.9226548
EDENVALE,95123,37.24497154,-121.7963645
INYO,93514,37.34221893,-118.4409692
UNKNOWN309391,90045,33.96603478,-118.3850492
CEMETERY,96118,39.66807931,-120.2430116
CAPCO,93610,37.10776299,-120.2479837
BARRETT,91935,32.66714077,-116.7002063
UNKNOWN309406,93560,34.84708142,-118.3955705
POWERINE,90670,33.93492662,-118.0677476
MENDOTA,93640,36.72037815,-120.4587946
BLAINE STREET,95060,36.98135412,-122.025112
DAIRYVILLE,96080,40.12802041,-122.0983131
PORTERVILLE,93257,36.06736446,-119.0347162
RISER309417,90650,33.92958,-118.064176
MARENGO-SPRR,95632,38.2749715,-121.2830348
COFFEE,92240,33.93259559,-116.5052101
RISER309425,92805,33.82941021,-117.9194601
BUNKER,92571,33.82893648,-117.2123038
UNKNOWN309430,92804,33.81763965,-117.958741
METCALF ENERGY CENTER,95013,37.22141875,-121.7465901
MIDDLE FORK,95631,39.02461834,-120.5966106
CORNERS,90805,33.86337244,-118.16534
HAMILTON,94949,38.07813796,-122.5257974
DANA,95206,37.91115433,-121.2559672
MT LASSEN,96130,40.29760649,-121.0179687
WEST FRESNO,93706,36.71831777,-119.8187466
PIERCY,95138,37.26912196,-121.7872774
UNKNOWN309466,93501,35.04379559,-118.2763011
UNKNOWN309468,95713,39.13435842,-120.9532628
BEAUMONT,92223,33.93378501,-116.9836858
SHILOAH IV,94571,38.12486555,-121.8319106
GRANITE ROCK,95004,36.90638503,-121.6277086
OAKLEY,92227,32.98699908,-115.5429241
GREENHORN,93285,35.73837996,-118.5564221
COALINGA 1,93210,36.13619083,-120.3442435
RANDOLPH,90255,33.98264024,-118.2053744
UNKNOWN309488,91761,34.041175,-117.6458526
CONCHO,92211,33.75745516,-116.3351652
MOGEN,93516,35.032518,-117.7003276
PONOMA,91766,34.05831462,-117.7552964
CHERRY,90813,33.77858388,-118.1833285
DYER RD. ALTAMONT,94514,37.75523323,-121.6601949
ALTO,94941,37.89847688,-122.5248069
LIKELY,96101,41.36990112,-120.5396217
MADERA,93637,36.92348841,-120.0555032
EMERALD LAKE,94062,37.46169964,-122.2774657
CARREON,92201,33.70929609,-116.232244
CHURN,96002,40.57576066,-122.3535628
BIG CREEK,96046,40.64675881,-123.497849
POWER INN,95826,38.5370894,-121.409899
ELLIS,95377,37.72168695,-121.5488446
SUNSET,93224,35.22730058,-119.6309424
ROSSMOOR,94549,37.8646817,-122.0804418
UNKNOWN309538,95935,39.33096865,-121.1915081
YUBA CO WATER AGENCY,95941,39.57224749,-121.1281301
KIRKER,94565,38.02083912,-121.9059108
GONZALES,93926,36.5088905,-121.4469121
COURSEGOLD,93614,37.22743231,-119.6907578
PANAMA,93307,35.29550115,-119.0216939
STATION L (SCATTERGOOD),90293,33.919,-118.425293
UNKNOWN309557,90058,33.98900292,-118.1775648
UNKNOWN309558,92802,33.81061091,-117.923738
UNKNOWN309561,92591,33.51936049,-117.0949828
UNKNOWN309563,93230,36.15192815,-119.5888891
NORTHWESTERN,95051,37.37400692,-121.9742024
STATION M(VALLEY),91352,34.24329813,-118.3918025
PRESCOTT,95350,37.67171085,-121.027425
RISER309574,91706,34.10344202,-117.9343137
UNKNOWN309576,93313,35.06401416,-119.0618268
WHEELER RIDGE,93307,35.08906472,-118.9763096
88TH-FRUITRIDGE,95828,38.52043973,-121.379985
BURRIS PIT,92806,33.81961728,-117.8714879
UNKNOWN309598,91208,34.20313569,-118.22371
SANTA YNEZ,93463,34.62521841,-120.1192933
KETTNER,92101,32.73315014,-117.1737919
GOOSE LAKE,93280,35.60160801,-119.579973
WOODLAND BIOMASS,95776,38.69506638,-121.7344412
PLASTER,90280,33.95674256,-118.1899629
SAN RAMON,94583,37.74492955,-121.9364113
POTTER VALLEY,95469,39.36165374,-123.1275869
UNKNOWN309619,94551,37.74249122,-121.7333207
MOVAL,92555,33.92320943,-117.1749944
SUNRISE POWER,93224,35.21025682,-119.5826943
UNKNOWN309635,93526,36.80542946,-118.1868315
JULIAN HINDS,92239,33.70458009,-115.6265864
STANDARD OIL 3,94801,37.94092851,-122.3886994
LAKEGEN,93240,35.64442629,-118.481853
MWD EASTSIDE RES,92596,33.6809809,-117.0698904
CAPISTRANO,92675,33.51252754,-117.665582
UNKNOWN309661,92886,33.91457436,-117.8244837
TAHITI,90292,33.97776416,-118.4369318
PUENTE HILLS,91745,34.02424739,-118.0250476
UNKNOWN309666,92243,32.75250849,-115.5776647
NEWBURG,95540,40.59454102,-124.1352254
VINCENT,93550,34.48629958,-118.1180661
ENCINA,92008,33.13723028,-117.3354712
KIWI,92708,33.68965151,-117.9448451
UNKNOWN309682,92316,34.039838,-117.40055
RUSH,91770,34.05115881,-118.0813639
CALISTOGA 199,95461,38.78973587,-122.7444812
UNKNOWN309694,93245,36.24047869,-119.9044283
WALSH,95050,37.3693375,-121.9564229
F ST.,95380,37.489464,-120.8380979
PROCESSING SITE,95457,38.87415949,-122.4331623
EL SEGUNDO,90245,33.90847964,-118.4231253
TAFT,93268,35.13602218,-119.4820001
UNKNOWN309710,92806,33.84975676,-117.8419243
GATES,93234,36.14232775,-120.1287522
WRIGHTWOOD,92397,34.35850027,-117.6241566
RISER309716,92807,33.8579114,-117.7912907
EAST NICOLAUS,95659,38.90973397,-121.5424835
LOSULEUR,90045,33.93179055,-118.4045344
UNKNOWN309724,93308,35.44066186,-118.9606696
GUARDIAN AND EASTBANK,93631,36.54075005,-119.5818919
CALIPATRIA,92233,33.12653933,-115.5101587
CASTAIC,91384,34.58777791,-118.6574625
LAKEVIEW,95441,38.82390981,-122.7812588
STAGG,95219,37.99220639,-121.3484564
TUDOR,95991,38.98167866,-121.6352026
GOLDTOWN,93501,35.05417447,-118.1862513
ACACIA,91204,34.13385128,-118.2615248
UNKNOWN309742,93940,36.58771961,-121.8661005
AUBURN-WATT,95821,38.63728911,-121.3836161
O'BANION,95993,39.023933,-121.723121
BOWL,90806,33.793134,-118.1723258
YUKON,90250,33.91880361,-118.3346649
CLARK HELICOPTER,92020,32.8293907,-116.9663913
NAROD,91762,34.04695618,-117.6749681
COLORADO POWERSTATION,94303,37.43908635,-122.1143443
UNKNOWN309769,93643,37.29154808,-119.5296491
SAUSALITO,94965,37.86352299,-122.4988325
CLEAR LAKE,96108,41.70475894,-121.2766678
NORTH INTAKE,92225,33.7293596,-114.5171768
OAKLAND D,94609,37.83752967,-122.2636541
CARIBOU,95984,40.08604328,-121.1483807
UNKNOWN309783,90278,33.86893705,-118.3747627
